cbsa_code,cbsa_name,year,topmetro,metrosize,Employment at firms 0-5 years old,Jobs,Real GDP,Average Annual Wage,Output per Job,Output per Person,Employment-to-Population Ratio,Median Earnings,Relative Income Poverty Rate
41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",2016,1,Very Large,319863,2393263.5,513000000000,88533.125,214351.72,109423.73,0.756471932,52654.00781,0.276424766
41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",2017,1,Very Large,320526,2445907,550000000000,92256.508,224723.75,116639.28,0.765526652,52256.42188,0.264345676
41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",2018,1,Very Large,320550,2487383,585000000000,96175.922,235001.92,123677.73,0.778546214,56523.10156,0.26943022
41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",2019,1,Very Large,305169,2528566.8,598000000000,100367.77,236672.11,126472.13,0.779370666,57758.61719,0.267879426
41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",2009,1,Very Large,146606,891396.25,185000000000,91205.352,208054.75,101924.59,0.702947259,46267.19141,0.273670435
41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",2010,1,Very Large,133572,885016.44,204000000000,99468.367,230802.09,110919.05,0.694022238,48295.88672,0.306237489
41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",2011,1,Very Large,135278,911493.81,217000000000,102756.8,237616.92,115943.66,0.700687408,47613.08984,0.298359871
41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",2012,1,Very Large,117230,965844,214000000000,100616.57,221923.22,113142.59,0.707433462,49705.41797,0.29767853
41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",2013,1,Very Large,112929,986203.94,226000000000,103414.16,229142.17,117474.21,0.719799399,48776.16406,0.299718559
41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",2014,1,Very Large,127458,1022508.4,247000000000,109022.77,241450.83,126635.35,0.739292383,48188.00391,0.287966281
41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",2015,1,Very Large,118367,1066267.8,271000000000,117226.23,253865.75,137092.3,0.741488993,50820.87109,0.28686133
41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",2016,1,Very Large,125085,1094851.8,287000000000,120924.91,261796.11,144208.55,0.744128227,52783.53125,0.294497848
41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",2017,1,Very Large,127406,1121328.1,313000000000,127475.96,279179.59,157101.44,0.759398937,53358.17969,0.280693233
41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",2018,1,Very Large,123702,1147557.8,336000000000,132539.69,292421.66,168306.78,0.766656399,59223.45313,0.285549223
41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",2019,1,Very Large,122041,1170183.8,341000000000,134051.97,291619.47,171424.73,0.770217419,60033.44141,0.271681547
42020,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",2009,1,Midsized,18022,104663.65,13947593728,44857.965,133261.11,52015.117,0.672856569,27865.96094,0.31273964
42020,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",2010,1,Midsized,17470,105773.23,13853180928,43353.77,130970.57,51345.734,0.618285418,29436.30859,0.319903851
42020,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",2011,1,Midsized,17387,107276.74,14241524736,43270.668,132755.02,52540.508,0.617779553,25774.54102,0.312211454
42020,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",2012,1,Midsized,15526,112802.08,14266960896,42060.363,126477.82,52038.813,0.688262284,32723.74609,0.299325019
42020,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",2013,1,Midsized,13113,112663.48,14741065728,42916.262,130841.55,53468.551,0.661689222,29306.49023,0.315174609
42020,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",2014,1,Midsized,13164,116295.71,15019167744,42967.438,129146.37,53981.707,0.646870971,27943.59375,0.301852793
42020,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",2015,1,Midsized,13240,119873.95,15769683968,44757.672,131552.22,56304.816,0.664555967,29097.49414,0.311387986
42020,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",2016,1,Midsized,13962,120352.54,15854696448,45438.211,131735.45,56261.629,0.722066462,31277.2832,0.298314244
42020,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",2017,1,Midsized,13237,123551.33,16418156544,46122.73,132885.31,58121.277,0.670145929,31143.33203,0.2961514
42020,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",2018,1,Midsized,13535,124143.69,17075966976,47547.844,137550.02,60263.723,0.679175496,31198.75977,0.308063537
42020,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",2019,1,Midsized,13493,125730.82,17210720256,49533.48,136885.45,60791.422,0.710443139,30173.14844,0.281208307
42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2009,1,Midsized,14437,96757.93,12318576640,47472.746,127313.36,47377.504,0.656799734,31392.98047,0.303449273
42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2010,1,Midsized,13538,95121.211,12493673472,47100.305,131344.78,47477.926,0.637132704,30235.61914,0.334013522
42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2011,1,Midsized,12890,95343.094,12489708544,47594.723,130997.52,47156.242,0.669487476,30462.49414,0.273720562
42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2012,1,Midsized,11415,99728.773,12568875008,47082.926,126030.57,47191.09,0.70970583,32307.67383,0.294342875
42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2013,1,Midsized,11253,100112.17,13135407104,48663.801,131206.89,48863.934,0.701561153,29243.88672,0.29742229
42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2014,1,Midsized,11488,101486.62,13384442880,47745.051,131883.81,49414.434,0.677538514,30914.70898,0.296790987
42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2015,1,Midsized,11932,104911.38,14066595840,49546.223,134080.73,51431.23,0.685114384,28143.22656,0.313211799
42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2016,1,Midsized,12376,107443.98,14012125184,49159.813,130413.32,51065.344,0.700068831,31483.06445,0.303555816
42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2017,1,Midsized,11481,108197.46,14221818880,50240.266,131443.19,51742.797,0.702319443,30480.50391,0.330385417
42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2018,1,Midsized,12075,108920.52,14688724992,51002.676,134857.27,53639.609,0.685821533,33495.99609,0.300426036
42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2019,1,Midsized,11448,110518.14,14543554560,54235.434,131594.27,53231.559,0.731593609,34470.09375,0.291576177
42200,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2009,1,Midsized,28355,185945.78,23831183360,50671.949,128162,56692.859,0.677649319,27948.57031,0.275809765
42200,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2010,1,Midsized,25860,185956.25,23598149632,50126.688,126901.63,55625.707,0.661035538,28411.99414,0.290624768
42200,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2011,1,Midsized,24854,189782.02,23925811200,49799.785,126069.96,56236.082,0.68733537199999994,27566.51563,0.267824322
42200,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2012,1,Midsized,23690,198542.67,25019195392,49873.395,126014.2,58224.934,0.662211239,26284.38867,0.265838444
42200,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2013,1,Midsized,19958,195264.72,25329887232,50802.785,129720.75,58283.086,0.7002303,26101.47656,0.275415033
42200,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2014,1,Midsized,21154,200699.09,26131073024,51168.605,130200.25,59517.98,0.685397804,26843.72461,0.298901737
42200,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2015,1,Midsized,24855,203917.23,27411515392,53168.543,134424.7,61984.891,0.705636084,26402.57227,0.292393208
42200,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2016,1,Midsized,27728,204954.05,27158398976,53205.383,132509.7,61120.762,0.711542547,29305.20508,0.267442435
42200,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2017,1,Midsized,27386,207354.02,28112324608,54106.789,135576.47,63131.488,0.726677001,30486.35352,0.268555462
42200,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2018,1,Midsized,28121,209797.55,28735719424,53978.789,136968.81,64461.664,0.711807013,30040.21484,0.263439536
42200,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2019,1,Midsized,31874,214362.33,28905457664,54829.93,134843.92,64738.012,0.720153809,32085.63477,0.255442083
42220,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",2009,1,Midsized,24626,182327.66,25133791232,50108.527,137849.58,52418.961,0.719460607,37033.50391,0.273099005
42220,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",2010,1,Midsized,22035,181115.11,24909193216,50198.254,137532.39,51385.117,0.682238817,34372.89453,0.277064025
42220,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",2011,1,Midsized,22785,182712.72,25388634112,50094.023,138953.84,52087.691,0.702372074,33996.17969,0.277261168
42220,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",2012,1,Midsized,22222,186716.45,24757651456,48266.801,132594.92,50526.543,0.71247983,33059.82422,0.274322867
42220,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",2013,1,Midsized,20330,189077.69,25714317312,48935.602,135998.69,52045.582,0.706136167,34550.96094,0.2761347
42220,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",2014,1,Midsized,21527,196744.58,26799718400,49328.133,136215.78,53754.246,0.728649914,33937.19141,0.300029069
42220,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",2015,1,Midsized,21914,202881.91,29411282944,52333.977,144967.5,58721.215,0.728091896,36372.87891,0.287031889
42220,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",2016,1,Midsized,22709,207116.8,29368936448,52792.633,141798.91,58440.18,0.759062409,37024.79688,0.267428994
42220,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",2017,1,Midsized,24681,211231.45,30034132992,53776.82,142185.91,59773.105,0.755433083,38099.65234,0.272021562
42220,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",2018,1,Midsized,25896,215706.17,31433203712,55185.289,145722.31,63037.488,0.76215744,35494.13672,0.256270587
42220,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",2019,1,Midsized,26989,216921.39,31569747968,57284.324,145535.44,63862.934,0.784520864,40171.34375,0.25064224
42340,"Savannah, GA Metropolitan Statistical Area",2009,1,Midsized,20188,156623.08,17530755072,45333.715,111929.58,50958.977,0.65767467,31312.11914,0.253662884
42340,"Savannah, GA Metropolitan Statistical Area",2010,1,Midsized,18622,154917.91,17795440640,45108.012,114870.14,51042.453,0.676012456,31935.13867,0.237573996
42340,"Savannah, GA Metropolitan Statistical Area",2011,1,Midsized,15700,156812.81,17798846464,44925.191,113503.77,50055.531,0.666128993,31680.41992,0.260964006
42340,"Savannah, GA Metropolitan Statistical Area",2012,1,Midsized,15842,159495.28,17614366720,44773.129,110438.16,48692.773,0.660748482,27453.28516,0.287415087
42340,"Savannah, GA Metropolitan Statistical Area",2013,1,Midsized,15990,162547.09,17824628736,44577.734,109658.24,48820.82,0.660635889,28410.38867,0.287252307
42340,"Savannah, GA Metropolitan Statistical Area",2014,1,Midsized,16487,166958.95,18583943168,45224.242,111308.45,50054.387,0.663867116,30057.06836,0.272697806
42340,"Savannah, GA Metropolitan Statistical Area",2015,1,Midsized,17593,173817.42,19559139328,46472.379,112526.92,51767.449,0.682939172,26432.57031,0.265119195
42340,"Savannah, GA Metropolitan Statistical Area",2016,1,Midsized,17706,177443.11,19789875200,45985.023,111527.99,51650.059,0.700335383,30993.39453,0.30072698
42340,"Savannah, GA Metropolitan Statistical Area",2017,1,Midsized,17902,180359.86,20534458368,46645.492,113852.71,53143.836,0.700285554,31068.80469,0.276714027
42340,"Savannah, GA Metropolitan Statistical Area",2018,1,Midsized,18567,185918.22,21984186368,47458.012,118246.54,56448.883,0.71088177,30358.4707,0.258362472
42340,"Savannah, GA Metropolitan Statistical Area",2019,1,Midsized,21031,189928.38,22094442496,47079.344,116330.4,56169.504,0.717178106,29943.27148,0.241565391
42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",2009,1,Large,21824,253916.03,25391446016,40643.938,99999.375,45105.625,0.689986169,30986.99805,0.286281854
42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",2010,1,Large,20249,252709.86,25772883968,40668.094,101986.07,45717.68,0.681432307,30900.52344,0.294110268
42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",2011,1,Large,20749,253733.06,25515438080,40379.305,100560.16,45266.145,0.690450966,31450.64258,0.282267243
42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",2012,1,Large,19467,253463,25671475200,40645.949,101282.92,45540.699,0.69911927,30938.34375,0.288885176
42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",2013,1,Large,17997,252851.44,26034034688,40698.574,102961.78,46365.57,0.682557344,30356.36719,0.290070593
42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",2014,1,Large,19070,255942.44,26416244736,41329.453,103211.66,47159.57,0.68432802,30811.875,0.279495806
42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",2015,1,Large,18114,258874.56,26827505664,42549.629,103631.29,48100.895,0.70144552,31877.11523,0.277628064
42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",2016,1,Large,17350,260673.08,27285530624,42588.262,104673.38,49099.246,0.698647618,31540.94531,0.269211531
42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",2017,1,Large,16932,260185.08,27209930752,42945.559,104579.13,48969.109,0.731276929,31985.34766,0.263158083
42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",2018,1,Large,18039,260939.28,27809923072,43424.543,106576.23,50088.566,0.738953888,30583.99609,0.247869
42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",2019,1,Large,19081,260431.73,27726741504,43783.566,106464.53,50058.664,0.726844013,32907.50391,0.27425921
42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2009,1,Very Large,166796,1750160.5,263000000000,62864.09,150415.56,77091.367,0.734778225,41592.625,0.255788296
42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2010,1,Very Large,156568,1732338.4,268000000000,63181.609,154605.27,77648.57,0.711708903,41056.36328,0.267475784
42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2011,1,Very Large,164601,1756931.5,272000000000,64098.836,155003.2,77722.172,0.71505779,40637.16016,0.262386113
42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2012,1,Very Large,158978,1823926.8,284000000000,64495.977,155739.86,79817.852,0.732861042,42039.01563,0.269197792
42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2013,1,Very Large,154777,1849021.3,292000000000,65615.992,157920.69,80833.516,0.732928574,42613.53516,0.264169276
42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2014,1,Very Large,161459,1897613.3,306000000000,67541.586,161302.89,83286.305,0.743611872,42623.0625,0.264464974
42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2015,1,Very Large,162831,1951793.1,320000000000,69110.992,163790.41,85485.18,0.749683142,42648.71484,0.249020472
42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2016,1,Very Large,168446,2011000.6,340000000000,71752.477,168893.69,88997.305,0.757268727,43114.58984,0.261599779
42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2017,1,Very Large,163535,2060251.1,361000000000,74348.242,175289.95,92944.016,0.766287863,46660.625,0.25874576
42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2018,1,Very Large,167646,2107669,387000000000,78339.664,183434.52,98246.922,0.772663534,48136.28516,0.249261931
42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2019,1,Very Large,179370,2159665.3,394000000000,81219.367,182665.61,99123.609,0.783910751,50169.34375,0.242148966
43340,"Shreveport-Bossier City, LA Metropolitan Statistical Area",2009,1,Midsized,16163,183299.42,20272353280,42908.574,110596.93,51342.563,0.686609805,30192.16211,0.238514259
43340,"Shreveport-Bossier City, LA Metropolitan Statistical Area",2010,1,Midsized,16042,184759.05,21402204160,43732.734,115838.47,53514.207,0.686416268,28354.92969,0.264214605
43340,"Shreveport-Bossier City, LA Metropolitan Statistical Area",2011,1,Midsized,15840,187564.91,21431685120,43941.93,114262.77,53064.488,0.666338146,30483.67578,0.275729895
43340,"Shreveport-Bossier City, LA Metropolitan Statistical Area",2012,1,Midsized,15462,185508.31,21396920320,43389.438,115342.11,52516.16,0.665322661,29354.57422,0.25864622
43340,"Shreveport-Bossier City, LA Metropolitan Statistical Area",2013,1,Midsized,13796,181362.98,20430741504,42678.176,112651.11,50292.668,0.664861917,30432.43359,0.242343023
43340,"Shreveport-Bossier City, LA Metropolitan Statistical Area",2014,1,Midsized,16066,180686.45,20799500288,43250.668,115113.77,51415.949,0.655540705,30951.54492,0.238578796
43340,"Shreveport-Bossier City, LA Metropolitan Statistical Area",2015,1,Midsized,16101,180091.27,20658028544,43922.129,114708.66,51133.734,0.651316226,30583.79688,0.2587502
43340,"Shreveport-Bossier City, LA Metropolitan Statistical Area",2016,1,Midsized,15071,177894.86,19978850304,43391.684,112307.08,49705.188,0.659739017,26473.41211,0.266092598
