cbsa_code,year,cbsa_name,top100,keep,largest,large,midsized,Employment at firms 0-5 years old,Jobs,Real GDP,Average Annual Wage,Output per Job,Output per Person,Median Earnings,Employment Rate,Relative Income Poverty Rate
45780,2012,"Toledo, OH Metropolitan Statistical Area",1,1,0,1,0,23080,291605.03370000003,35084650548,44817.00778,120315.6547,54082.97051,27974.46289,0.674126208,0.303955227
45780,2013,"Toledo, OH Metropolitan Statistical Area",1,1,0,1,0,20205,293151.1975,35499030687,44619.18907,121094.6126,54750.01031,27520.50391,0.683480322,0.304121107
45780,2014,"Toledo, OH Metropolitan Statistical Area",1,1,0,1,0,21699,297418.3608,37710918601,45488.344469999996,126794.1848,58264.19659,28610.27344,0.705503225,0.303948075
45780,2015,"Toledo, OH Metropolitan Statistical Area",1,1,0,1,0,19883,302944.2378,37530567767,46363.90509,123886.0592,58102.61042,29999.33398,0.721163332,0.299346566
45780,2016,"Toledo, OH Metropolitan Statistical Area",1,1,0,1,0,19307,307862.9825,37437950833,46545.22799,121605.8863,58010.14742,30928.77539,0.719704568,0.295636028
45780,2017,"Toledo, OH Metropolitan Statistical Area",1,1,0,1,0,19505,305778.0991,37605942262,46589.26452,122984.4203,58352.45874,30550.85547,0.729669571,0.281362206
45780,2018,"Toledo, OH Metropolitan Statistical Area",1,1,0,1,0,19547,308114.3997,40169908170,47459.7486,130373.3555,62410.52167,30042.39648,0.727295816,0.262853295
45940,2008,"Trenton-Princeton, NJ Metropolitan Statistical Area",1,1,0,0,1,20120,229962.8311,33910908430,68947.54412,147462.5628,93131.38955,42921.93359,0.721477389,0.312935621
45940,2009,"Trenton-Princeton, NJ Metropolitan Statistical Area",1,1,0,0,1,19721,223860.6403,33069540408,68103.45502,147723.7819,90505.27223,40132.22266,0.722400069,0.28191188
45940,2010,"Trenton-Princeton, NJ Metropolitan Statistical Area",1,1,0,0,1,16983,224967.1719,34368773512,69728.3105,152772.3944,93458.42084,39558.94531,0.68968153,0.292856663
45940,2011,"Trenton-Princeton, NJ Metropolitan Statistical Area",1,1,0,0,1,16154,225744.3953,34678709641,70738.27609,153619.3605,94393.63075,40254.67578,0.696570337,0.282088935
45940,2012,"Trenton-Princeton, NJ Metropolitan Statistical Area",1,1,0,0,1,15534,228120.8228,35836839981,71245.39238,157095.8738,97223.14457,38142.74609,0.677426338,0.30210191
45940,2013,"Trenton-Princeton, NJ Metropolitan Statistical Area",1,1,0,0,1,15451,231401.2835,36019054767,71083.1138,155656.2445,97476.04242,37594.26563,0.687718272,0.32256645
45940,2014,"Trenton-Princeton, NJ Metropolitan Statistical Area",1,1,0,0,1,14379,235152.0952,36727615336,71183.60914,156186.6387,99528.24758,36843.17969,0.699097633,0.306852996
45940,2015,"Trenton-Princeton, NJ Metropolitan Statistical Area",1,1,0,0,1,13700,238109.5053,36974685448,72165.89976,155284.3739,100378.6743,38118.49219,0.709252954,0.312250733
45940,2016,"Trenton-Princeton, NJ Metropolitan Statistical Area",1,1,0,0,1,13547,245382.7433,37646137336,71956.31197,153418.0311,102291.5032,41243.74609,0.705371082,0.279596061
45940,2017,"Trenton-Princeton, NJ Metropolitan Statistical Area",1,1,0,0,1,14405,247444.7848,37084616026,70870.65925,149870.2672,100608.8302,41036.87109,0.706036925,0.280803949
45940,2018,"Trenton-Princeton, NJ Metropolitan Statistical Area",1,1,0,0,1,15384,252250.2564,38215191509,71383.11903,151497.1364,103337.0871,40389.94922,0.729876876,0.270173937
46060,2008,"Tucson, AZ Metropolitan Statistical Area",1,1,1,0,0,43871,369487.5997,39925695082,45878.39742,108056.9283,41255.01415,28993.58789,0.713928461,0.260222197
46060,2009,"Tucson, AZ Metropolitan Statistical Area",1,1,1,0,0,42415,350227.8296,38031852083,46009.99927,108591.7476,38983.83739,28509.13672,0.660057306,0.266412586
46060,2010,"Tucson, AZ Metropolitan Statistical Area",1,1,1,0,0,37500,343093.8872,37962481904,45701.64587,110647.503,38671.99703,27959.85938,0.651533127,0.272975028
46060,2011,"Tucson, AZ Metropolitan Statistical Area",1,1,1,0,0,33328,340806.1172,37747309494,45555.53576,110758.8966,38190.04671,29063.10938,0.638032258,0.27817100299999997
46060,2012,"Tucson, AZ Metropolitan Statistical Area",1,1,1,0,0,31390,346826.8949,38092339295,45302.36956,109830.9844,38352.56142,27977.51758,0.665441334,0.268784761
46060,2013,"Tucson, AZ Metropolitan Statistical Area",1,1,1,0,0,31102,349901.4088,38169265821,45147.929,109085.7735,38267.34503,26501.56055,0.660019457,0.280624956
46060,2014,"Tucson, AZ Metropolitan Statistical Area",1,1,1,0,0,29966,351964.0346,37968665521,45338.30024,107876.5493,37791.98798,27495.01563,0.679135859,0.282126635
46060,2015,"Tucson, AZ Metropolitan Statistical Area",1,1,1,0,0,28067,354032.2601,38118831288,45787.35306,107670.5024,37751.24739,27865.71289,0.661997497,0.279632777
46060,2016,"Tucson, AZ Metropolitan Statistical Area",1,1,1,0,0,31660,358682.8516,38573342237,45672.64075,107541.6404,37905.29924,27962.98242,0.67173826700000006,0.260654718
46060,2017,"Tucson, AZ Metropolitan Statistical Area",1,1,1,0,0,29829,364176.2364,40030364609,46406.29355,109920.3095,38958.91649,29483.27734,0.684374452,0.272946656
46060,2018,"Tucson, AZ Metropolitan Statistical Area",1,1,1,0,0,30372,368425.6918,41268061810,47219.55727,112011.9002,39716.22957,29158.22461,0.690521598,0.258084953
46140,2008,"Tulsa, OK Metropolitan Statistical Area",1,1,0,1,0,49030,421358.2739,51550852988,46139.7135,122344.4659,56245.98673,31075.7207,0.746228337,0.264039278
46140,2009,"Tulsa, OK Metropolitan Statistical Area",1,1,0,1,0,48708,401530.5123,49855742587,46108.72847,124164.2691,53618.47251,31528.26563,0.716611624,0.26906243
46140,2010,"Tulsa, OK Metropolitan Statistical Area",1,1,0,1,0,44445,394485.1968,48936675336,46123.07054,124051.9942,52070.153,29575.13281,0.705217838,0.25654152
46140,2011,"Tulsa, OK Metropolitan Statistical Area",1,1,0,1,0,39974,396414.4812,50294589136,47816.68356,126873.7433,53172.1601,31122.70313,0.703113139,0.260069728
46140,2012,"Tulsa, OK Metropolitan Statistical Area",1,1,0,1,0,38355,405837.9612,53435575806,48505.04148,131667.2685,56075.85118,30932.83984,0.702973247,0.264529705
46140,2013,"Tulsa, OK Metropolitan Statistical Area",1,1,0,1,0,39527,411273.533,54732884304,48470.97279,133081.465,56871.06576,31949.00781,0.714462757,0.251496702
46140,2014,"Tulsa, OK Metropolitan Statistical Area",1,1,0,1,0,37480,419214.4781,57593275630,49035.75071,137383.7943,59375.36792,31570.19922,0.732096374,0.245631367
46140,2015,"Tulsa, OK Metropolitan Statistical Area",1,1,0,1,0,41358,425053.0737,56895829707,49574.09469,133855.8247,57967.00194,31504.3418,0.722520769,0.237540752
46140,2016,"Tulsa, OK Metropolitan Statistical Area",1,1,0,1,0,43775,422611.1001,55061683885,48329.79666,130289.2514,55659.69161,33019.46875,0.725782156,0.26039806
46140,2017,"Tulsa, OK Metropolitan Statistical Area",1,1,0,1,0,42188,424312.2709,55749070833,48565.15743,131386.8928,56220.76304,32427.64258,0.718348026,0.255852968
46140,2018,"Tulsa, OK Metropolitan Statistical Area",1,1,0,1,0,41721,431264.7739,57475340984,49259.75657,133271.5874,57834.08582,33961.50781,0.725237668,0.254993647
46220,2008,"Tuscaloosa, AL Metropolitan Statistical Area",1,1,0,0,1,10671,95968.6622,10853859738,43245.2378,113097.9581,46450.91323,27958.71875,0.645144463,0.292258173
46220,2009,"Tuscaloosa, AL Metropolitan Statistical Area",1,1,0,0,1,9857,91020.4299,9808966169,43643.34382,107766.6429,41246.55157,27522.86328,0.607137799,0.292054892
46220,2010,"Tuscaloosa, AL Metropolitan Statistical Area",1,1,0,0,1,8636,91003.6359,11248799391,44540.87345,123608.2414,46970.78895,27896.46094,0.620052814,0.27428025
46220,2011,"Tuscaloosa, AL Metropolitan Statistical Area",1,1,0,0,1,8354,91622.90922,11846717348,44641.69383,129298.6377,49292.31305,24971.99219,0.579436004,0.308163911
46220,2012,"Tuscaloosa, AL Metropolitan Statistical Area",1,1,0,0,1,9033,93055.16663,12490022421,44599.96092,134221.6974,51544.35704,21478.70313,0.5890522,0.271498799
46220,2013,"Tuscaloosa, AL Metropolitan Statistical Area",1,1,0,0,1,8615,93937.19611,12312190129,44210.01613,131068.3163,50380.3021,27447.65039,0.612273991,0.281344056
46220,2014,"Tuscaloosa, AL Metropolitan Statistical Area",1,1,0,0,1,8102,97178.91413,12392312143,44123.04849,127520.5867,50168.86687,23010.04492,0.59442699,0.281674176
46220,2015,"Tuscaloosa, AL Metropolitan Statistical Area",1,1,0,0,1,9117,99784.59441,12415265808,44321.58195,124420.6671,49852.697,25963.59961,0.602949798,0.29096511
46220,2016,"Tuscaloosa, AL Metropolitan Statistical Area",1,1,0,0,1,9523,99830.68867,12208223753,44088.9485,122289.2872,48785.86544,25941.26563,0.64403677,0.289894819
46220,2017,"Tuscaloosa, AL Metropolitan Statistical Area",1,1,0,0,1,7193,101140.3004,12888264371,44862.1866,127429.5639,51343.98478,27632.59766,0.619066596,0.254339576
46220,2018,"Tuscaloosa, AL Metropolitan Statistical Area",1,1,0,0,1,8082,102824.1903,13212403694,45116.21519,128495.091,52470.15065,27964.32617,0.660312116,0.274730355
46520,2008,"Urban Honolulu, HI Metropolitan Statistical Area",1,1,0,1,0,42836,448263.7026,60921176373,48300.43285,135904.7722,65248.45383,37040.68359,0.781421006,0.254142225
46520,2009,"Urban Honolulu, HI Metropolitan Statistical Area",1,1,0,1,0,41142,433298.5791,59506520572,49170.49053,137333.7542,63091.57303,37470.14844,0.768191874,0.233834013
46520,2010,"Urban Honolulu, HI Metropolitan Statistical Area",1,1,0,1,0,34493,430315.9672,60684585733,48936.08869,141023.3186,63457.95207,34572.89844,0.760359049,0.235355586
46520,2011,"Urban Honolulu, HI Metropolitan Statistical Area",1,1,0,1,0,34019,435795.1632,61560253066,48707.32539,141259.606,63642.17969,36945.91406,0.740661144,0.245475441
46520,2012,"Urban Honolulu, HI Metropolitan Statistical Area",1,1,0,1,0,34610,443451.4094,62536823100,48908.6171,141022.9436,63938.80937,35942.12109,0.747113228,0.259285331
46520,2013,"Urban Honolulu, HI Metropolitan Statistical Area",1,1,0,1,0,33599,451862.0436,62539806220,48745.47412,138404.6461,63413.51767,37485.96094,0.750862241,0.254458517
46520,2014,"Urban Honolulu, HI Metropolitan Statistical Area",1,1,0,1,0,35708,457189.2188,63082200560,49490.30133,137978.3205,63871.07217,36986.24219,0.762781441,0.233371988
46520,2015,"Urban Honolulu, HI Metropolitan Statistical Area",1,1,0,1,0,37269,464877.1716,64922743455,51248.6816,139655.6928,65489.95193,37411.38281,0.769441247,0.228396192
46520,2016,"Urban Honolulu, HI Metropolitan Statistical Area",1,1,0,1,0,35441,471584.534,66871563278,52159.06676,141801.8583,67363.85835,38643.11328,0.780343473,0.233109817
46520,2017,"Urban Honolulu, HI Metropolitan Statistical Area",1,1,0,1,0,35501,473446.189,68214246723,52964.6195,144080.2531,69152.71826,39085.46484,0.780988216,0.227840438
46520,2018,"Urban Honolulu, HI Metropolitan Statistical Area",1,1,0,1,0,38123,474402.9105,69617398753,53113.95765,146747.4107,71032.36343,39301.69531,0.781974614,0.222921506
46540,2008,"Utica-Rome, NY Metropolitan Statistical Area",1,1,0,0,1,8689,127097.5379,12325824650,40164.63147,96979.25588,41239.21713,28953.06641,0.706484437,0.299416989
46540,2009,"Utica-Rome, NY Metropolitan Statistical Area",1,1,0,0,1,8798,124457.0723,13355877991,40822.39052,107313.1301,44668.48826,33022.55859,0.67924392200000006,0.286070108
46540,2010,"Utica-Rome, NY Metropolitan Statistical Area",1,1,0,0,1,7610,123693.4002,13575267611,41037.51514,109749.3285,45368.24456,32984.39844,0.664197206,0.269115776
46540,2011,"Utica-Rome, NY Metropolitan Statistical Area",1,1,0,0,1,7745,121794.2064,13150216884,40972.99403,107970.7916,44043.11426,31621.36523,0.683258832,0.277616143
46540,2012,"Utica-Rome, NY Metropolitan Statistical Area",1,1,0,0,1,7157,121100.8221,13248085279,40903.44366,109397.1539,44458.45228,30348.64648,0.677994668,0.275841504
46540,2013,"Utica-Rome, NY Metropolitan Statistical Area",1,1,0,0,1,7152,120012.6222,13437034449,41246.42235,111963.5102,45206.46639,28950.12305,0.671026289,0.298436135
46540,2014,"Utica-Rome, NY Metropolitan Statistical Area",1,1,0,0,1,6978,119514.5815,13314082076,41036.29893,111401.3194,44978.48747,29574.37891,0.666890562,0.281271875
46540,2015,"Utica-Rome, NY Metropolitan Statistical Area",1,1,0,0,1,7182,119593.8334,13290909970,41956.93666,111133.7399,45224.40511,31445.95313,0.687657833,0.282360584
46540,2016,"Utica-Rome, NY Metropolitan Statistical Area",1,1,0,0,1,7177,120832.0616,13335968531,42052.42989,110367.7977,45547.27396,31020.125,0.683133006,0.271541238
46540,2017,"Utica-Rome, NY Metropolitan Statistical Area",1,1,0,0,1,6509,121875.0835,13492537771,42589.10574,110707.9263,46154.21218,30523.45117,0.686191857,0.252790719
46540,2018,"Utica-Rome, NY Metropolitan Statistical Area",1,1,0,0,1,6763,122285.9131,13748122952,42907.44964,112426.0563,47177.93813,32962.38672,0.69372952,0.257241726
46700,2008,"Vallejo, CA Metropolitan Statistical Area",1,1,0,0,1,21163,126324.1909,20039890328,52026.99782,158638.5805,49000.64143,40660.03516,0.717042863,0.277237684
46700,2009,"Vallejo, CA Metropolitan Statistical Area",1,1,0,0,1,16965,121582.8288,20089824266,54417.56951,165235.7036,48964.93764,39678.89844,0.692047715,0.285231233
46700,2010,"Vallejo, CA Metropolitan Statistical Area",1,1,0,0,1,15270,122106.8416,19881660635,52347.5046,162821.8401,48029.83165,37562.52734,0.658019602,0.284774899
46700,2011,"Vallejo, CA Metropolitan Statistical Area",1,1,0,0,1,13572,119442.3801,19857448083,52490.16122,166251.2759,47699.27837,36849.96094,0.654399455,0.281847984
46700,2012,"Vallejo, CA Metropolitan Statistical Area",1,1,0,0,1,12518,121460.799,20324424682,53196.95494,167333.2042,48426.19278,36035.05078,0.661396265,0.288037479
46700,2013,"Vallejo, CA Metropolitan Statistical Area",1,1,0,0,1,11948,124968.4727,21237139668,53783.8754,169939.9793,50117.26203,33364.57813,0.663461745,0.287594706
46700,2014,"Vallejo, CA Metropolitan Statistical Area",1,1,0,0,1,11892,127175.8877,21832846920,54371.52676,171674.4213,50874.036,37084.26953,0.668374002,0.317556709
46700,2015,"Vallejo, CA Metropolitan Statistical Area",1,1,0,0,1,12244,130982.3654,21810812857,56049.24588,166517.1704,50289.16427,36451.78125,0.680125117,0.27377367
46700,2016,"Vallejo, CA Metropolitan Statistical Area",1,1,0,0,1,12443,135792.1141,22171928685,56793.98139,163278.4704,50471.04185,36177.82813,0.712082505,0.288064659
46700,2017,"Vallejo, CA Metropolitan Statistical Area",1,1,0,0,1,12760,138370.336,23152210170,57879.11909,167320.6183,52159.06697,39798.85547,0.697503626,0.260363698
46700,2018,"Vallejo, CA Metropolitan Statistical Area",1,1,0,0,1,12856,141523.8696,24171432344,58626.45066,170794.0323,54122.01326,42022.08594,0.732233584,0.247894645
47260,2008,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1,1,1,0,0,74277,751749.5385,92882361981,44197.10131,123554.9305,54926.3067,35016.30859,0.774601519,0.250288367
47260,2009,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1,1,1,0,0,72186,723097.4152,92990937970,45425.49912,128600.8441,54798.89965,33943.70313,0.739305258,0.255205691
47260,2010,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1,1,1,0,0,62085,715857.3208,92532179305,45202.97626,129260.6454,54161.76462,34007.125,0.727048397,0.258205056
47260,2011,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1,1,1,0,0,58175,715635.4571,92556327266,45131.00343,129334.4626,53982.3333,33461.87891,0.725345135,0.259666413
47260,2012,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1,1,1,0,0,59196,721482.4536,92734021338,45477.75179,128532.6079,53741.37532,32418.54688,0.724309742,0.250288069
47260,2013,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1,1,1,0,0,58456,727509.4591,90430279647,45026.0213,124301.1737,52186.49945,31977.54102,0.724386632,0.251783967
47260,2014,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1,1,1,0,0,56829,726970.7233,91239479222,45693.66044,125506.4012,52357.25435,31559.79102,0.727994263,0.243674025
47260,2015,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1,1,1,0,0,56267,740132.8744,92435616601,47013.71933,124890.57,52873.43727,32498.34766,0.728431761,0.254515022
47260,2016,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1,1,1,0,0,58659,744197.8886,92302701031,46802.60496,124029.7809,52719.00509,33122.72656,0.74949789,0.259122282
47260,2017,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1,1,1,0,0,57372,751635.6695,93146867478,47198.90946,123925.555,53130.23619,33019.75,0.749095619,0.257006884
47260,2018,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1,1,1,0,0,60212,761237.8305,94909821587,47262.96769,124678.2776,54017.21974,35000.53906,0.74647212,0.251853853
47300,2008,"Visalia, CA Metropolitan Statistical Area",1,1,0,0,1,26037,150583.3304,14246187577,36852.79034,94606.67086,33186.00452,26002.81641,0.660499215,0.243743166
47300,2009,"Visalia, CA Metropolitan Statistical Area",1,1,0,0,1,27029,144481.1616,14107382457,36956.56451,97641.67383,32283.30009,23972.98633,0.636082351,0.263507187
47300,2010,"Visalia, CA Metropolitan Statistical Area",1,1,0,0,1,26072,144147.4378,14068467065,36603.96936,97597.76016,31757.69212,23488.19531,0.638634682,0.288218111
47300,2011,"Visalia, CA Metropolitan Statistical Area",1,1,0,0,1,25204,143867.5157,13768331436,36425.19501,95701.46094,30811.01059,22177.56836,0.617683291,0.262507647
47300,2012,"Visalia, CA Metropolitan Statistical Area",1,1,0,0,1,23633,142658.4424,13452714884,36591.0695,94300.16659,29896.58289,22161.36719,0.621741354,0.311465919
47300,2013,"Visalia, CA Metropolitan Statistical Area",1,1,0,0,1,19819,147849.3323,14161786617,36318.75431,95785.25922,31278.17191,21363.30859,0.600271761,0.264187604
47300,2014,"Visalia, CA Metropolitan Statistical Area",1,1,0,0,1,21448,148562.6896,14571845559,37014.93438,98085.49913,31983.71728,22894.14258,0.626362026,0.270928502
47300,2015,"Visalia, CA Metropolitan Statistical Area",1,1,0,0,1,17908,156050.3777,15499271498,38170.95714,99322.22997,33855.76656,23421.29688,0.627621591,0.260538787
47300,2016,"Visalia, CA Metropolitan Statistical Area",1,1,0,0,1,17498,160997.0411,16469868253,39450.54971,102299.1984,35802.27131,26052.40234,0.621048689,0.235288098
47300,2017,"Visalia, CA Metropolitan Statistical Area",1,1,0,0,1,18076,162071.4172,16642000267,39910.19058,102683.1292,35936.31629,26462.03125,0.630366087,0.246109471
47300,2018,"Visalia, CA Metropolitan Statistical Area",1,1,0,0,1,19937,164023.5618,16772237727,39955.48136,102255.0513,36002.66545,26836.63672,0.651565075,0.258989483
47380,2008,"Waco, TX Metropolitan Statistical Area",1,1,0,0,1,13658,106519.0004,11355808049,40741.87468,106608.2859,46024.30968,25536.43555,0.727501631,0.298724324
47380,2009,"Waco, TX Metropolitan Statistical Area",1,1,0,0,1,10749,104596.2496,11226979287,41897.91885,107336.3465,45008.55628,22471.96094,0.685014904,0.277227402
