year,cbsa_code,cbsa_name,indicator,value,score,topmetro,metrosize,overallrank,sizerank
2018-2019,21180,"Elkins, WV Micropolitan Statistical Area",Percent Change in Output per Job,0.011742018,,0,,,
2018-2019,21220,"Elko, NV Micropolitan Statistical Area",Percent Change in Output per Job,0.070387416,,0,,,
2018-2019,21260,"Ellensburg, WA Micropolitan Statistical Area",Percent Change in Output per Job,-0.022211554,,0,,,
2018-2019,21300,"Elmira, NY Metropolitan Statistical Area",Percent Change in Output per Job,-0.001771463,,0,,,
2018-2019,21340,"El Paso, TX Metropolitan Statistical Area",Percent Change in Output per Job,-0.017230866,-0.14230868,1,Large,158,42
2018-2019,21380,"Emporia, KS Micropolitan Statistical Area",Percent Change in Output per Job,-0.027549652,,0,,,
2018-2019,21420,"Enid, OK Metropolitan Statistical Area",Percent Change in Output per Job,0.002895578,,0,,,
2018-2019,21460,"Enterprise, AL Micropolitan Statistical Area",Percent Change in Output per Job,-0.018390218,,0,,,
2018-2019,21500,"Erie, PA Metropolitan Statistical Area",Percent Change in Output per Job,-0.002581902,0.058879517,1,Midsized,54,31
2018-2019,21540,"Escanaba, MI Micropolitan Statistical Area",Percent Change in Output per Job,0.000381589,,0,,,
2018-2019,21580,"Espa±ola, NM Micropolitan Statistical Area",Percent Change in Output per Job,0.01580856,,0,,,
2018-2019,21640,"Eufaula, AL-GA Micropolitan Statistical Area",Percent Change in Output per Job,-0.009304104,,0,,,
2018-2019,21660,"Eugene-Springfield, OR Metropolitan Statistical Area",Percent Change in Output per Job,-0.011455468,-0.06298963,1,Midsized,127,56
2018-2019,21700,"Eureka-Arcata, CA Micropolitan Statistical Area",Percent Change in Output per Job,-0.017214566,,0,,,
2018-2019,21740,"Evanston, WY Micropolitan Statistical Area",Percent Change in Output per Job,0.001680123,,0,,,
2018-2019,21780,"Evansville, IN-KY Metropolitan Statistical Area",Percent Change in Output per Job,0.01754548,0.33530807,1,Midsized,8,6
2018-2019,21820,"Fairbanks, AK Metropolitan Statistical Area",Percent Change in Output per Job,-0.001246875,,0,,,
2018-2019,21840,"Fairfield, IA Micropolitan Statistical Area",Percent Change in Output per Job,-0.008255244,,0,,,
2018-2019,21900,"Fairmont, WV Micropolitan Statistical Area",Percent Change in Output per Job,0.032256518,,0,,,
2018-2019,21980,"Fallon, NV Micropolitan Statistical Area",Percent Change in Output per Job,-0.017430419,,0,,,
2018-2019,22020,"Fargo, ND-MN Metropolitan Statistical Area",Percent Change in Output per Job,-0.015231653,,0,,,
2018-2019,22060,"Faribault-Northfield, MN Micropolitan Statistical Area",Percent Change in Output per Job,-0.011579822,,0,,,
2018-2019,22100,"Farmington, MO Micropolitan Statistical Area",Percent Change in Output per Job,0.002682676,,0,,,
2018-2019,22140,"Farmington, NM Metropolitan Statistical Area",Percent Change in Output per Job,0.04746595,,0,,,
2018-2019,22180,"Fayetteville, NC Metropolitan Statistical Area",Percent Change in Output per Job,-0.013568426,-0.092008904,1,Large,139,38
2018-2019,22220,"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",Percent Change in Output per Job,-0.002987778,0.053305242,1,Large,59,15
2018-2019,22260,"Fergus Falls, MN Micropolitan Statistical Area",Percent Change in Output per Job,0.001828233,,0,,,
2018-2019,22280,"Fernley, NV Micropolitan Statistical Area",Percent Change in Output per Job,-0.014756651,,0,,,
2018-2019,22300,"Findlay, OH Micropolitan Statistical Area",Percent Change in Output per Job,-0.011910064,,0,,,
2018-2019,22340,"Fitzgerald, GA Micropolitan Statistical Area",Percent Change in Output per Job,0.022330137,,0,,,
2018-2019,22380,"Flagstaff, AZ Metropolitan Statistical Area",Percent Change in Output per Job,-0.002471599,,0,,,
2018-2019,22420,"Flint, MI Metropolitan Statistical Area",Percent Change in Output per Job,-0.002161323,0.064655729,1,Midsized,52,30
2018-2019,22500,"Florence, SC Metropolitan Statistical Area",Percent Change in Output per Job,2.34408E-05,,0,,,
2018-2019,22520,"Florence-Muscle Shoals, AL Metropolitan Statistical Area",Percent Change in Output per Job,-0.003738777,,0,,,
2018-2019,22540,"Fond du Lac, WI Metropolitan Statistical Area",Percent Change in Output per Job,0.009040657,,0,,,
2018-2019,22580,"Forest City, NC Micropolitan Statistical Area",Percent Change in Output per Job,-0.012514475,,0,,,
2018-2019,22620,"Forrest City, AR Micropolitan Statistical Area",Percent Change in Output per Job,-0.003707141,,0,,,
2018-2019,22660,"Fort Collins, CO Metropolitan Statistical Area",Percent Change in Output per Job,-0.007715777,-0.011628889,1,Midsized,96,43
2018-2019,22700,"Fort Dodge, IA Micropolitan Statistical Area",Percent Change in Output per Job,0.014319069,,0,,,
2018-2019,22780,"Fort Leonard Wood, MO Micropolitan Statistical Area",Percent Change in Output per Job,-0.004783786,,0,,,
2018-2019,22800,"Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area",Percent Change in Output per Job,0.018617125,,0,,,
2018-2019,22820,"Fort Morgan, CO Micropolitan Statistical Area",Percent Change in Output per Job,0.002943101,,0,,,
2018-2019,22840,"Fort Payne, AL Micropolitan Statistical Area ",Percent Change in Output per Job,-0.010614637,,0,,,
2018-2019,22860,"Fort Polk South, LA Micropolitan Statistical Area",Percent Change in Output per Job,-0.01573698,,0,,,
2018-2019,22900,"Fort Smith, AR-OK Metropolitan Statistical Area",Percent Change in Output per Job,0.011213488,0.24834478,1,Midsized,12,8
2018-2019,23060,"Fort Wayne, IN Metropolitan Statistical Area",Percent Change in Output per Job,-0.007566182,-0.009574347,1,Midsized,95,42
2018-2019,23140,"Frankfort, IN Micropolitan Statistical Area",Percent Change in Output per Job,0.001660124,,0,,,
2018-2019,23180,"Frankfort, KY Micropolitan Statistical Area",Percent Change in Output per Job,0.00409143,,0,,,
2018-2019,23240,"Fredericksburg, TX Micropolitan Statistical Area",Percent Change in Output per Job,0.000586617,,0,,,
2018-2019,23300,"Freeport, IL Micropolitan Statistical Area",Percent Change in Output per Job,-0.001300487,,0,,,
2018-2019,23340,"Fremont, NE Micropolitan Statistical Area",Percent Change in Output per Job,-0.005243881,,0,,,
2018-2019,23380,"Fremont, OH Micropolitan Statistical Area",Percent Change in Output per Job,0.016072433,,0,,,
2018-2019,23420,"Fresno, CA Metropolitan Statistical Area",Percent Change in Output per Job,-0.018019365,-0.15313789,1,Large,162,44
2018-2019,23460,"Gadsden, AL Metropolitan Statistical Area",Percent Change in Output per Job,0.012713959,,0,,,
2018-2019,23500,"Gaffney, SC Micropolitan Statistical Area",Percent Change in Output per Job,0.012137648,,0,,,
2018-2019,23540,"Gainesville, FL Metropolitan Statistical Area",Percent Change in Output per Job,-0.007758499,-0.01221563,1,Midsized,97,44
2018-2019,23580,"Gainesville, GA Metropolitan Statistical Area",Percent Change in Output per Job,-0.011421478,,0,,,
2018-2019,23620,"Gainesville, TX Micropolitan Statistical Area",Percent Change in Output per Job,0.04905118,,0,,,
2018-2019,23660,"Galesburg, IL Micropolitan Statistical Area",Percent Change in Output per Job,-0.015200376,,0,,,
2018-2019,23700,"Gallup, NM Micropolitan Statistical Area",Percent Change in Output per Job,0.10148355,,0,,,
2018-2019,23780,"Garden City, KS Micropolitan Statistical Area",Percent Change in Output per Job,0.013282591,,0,,,
2018-2019,23820,"Gardnerville Ranchos, NV Micropolitan Statistical Area",Percent Change in Output per Job,0.046603344,,0,,,
2018-2019,23860,"Georgetown, SC Micropolitan Statistical Area",Percent Change in Output per Job,0.012957336,,0,,,
2018-2019,23900,"Gettysburg, PA Metropolitan Statistical Area",Percent Change in Output per Job,0.00761255,,0,,,
2018-2019,23940,"Gillette, WY Micropolitan Statistical Area",Percent Change in Output per Job,0.056215055,,0,,,
2018-2019,23980,"Glasgow, KY Micropolitan Statistical Area",Percent Change in Output per Job,0.023228422,,0,,,
2018-2019,24020,"Glens Falls, NY Metropolitan Statistical Area",Percent Change in Output per Job,0.001326631,,0,,,
2018-2019,24060,"Glenwood Springs, CO Micropolitan Statistical Area",Percent Change in Output per Job,-0.001327604,,0,,,
2018-2019,24100,"Gloversville, NY Micropolitan Statistical Area",Percent Change in Output per Job,-0.003129047,,0,,,
2018-2019,24140,"Goldsboro, NC Metropolitan Statistical Area",Percent Change in Output per Job,0.002997391,,0,,,
2018-2019,24180,"Granbury, TX Micropolitan Statistical Area",Percent Change in Output per Job,0.013574528,,0,,,
2018-2019,24220,"Grand Forks, ND-MN Metropolitan Statistical Area",Percent Change in Output per Job,-0.003027183,,0,,,
2018-2019,24260,"Grand Island, NE Metropolitan Statistical Area",Percent Change in Output per Job,0.004948838,,0,,,
2018-2019,24300,"Grand Junction, CO Metropolitan Statistical Area",Percent Change in Output per Job,-0.001267235,,0,,,
2018-2019,24340,"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",Percent Change in Output per Job,-0.008232612,-0.018727081,1,Very Large,101,30
2018-2019,24380,"Grants, NM Micropolitan Statistical Area",Percent Change in Output per Job,0.025137955,,0,,,
2018-2019,24420,"Grants Pass, OR Metropolitan Statistical Area",Percent Change in Output per Job,-0.007777201,,0,,,
2018-2019,24460,"Great Bend, KS Micropolitan Statistical Area",Percent Change in Output per Job,0.079564862,,0,,,
2018-2019,24500,"Great Falls, MT Metropolitan Statistical Area",Percent Change in Output per Job,-0.004859448,,0,,,
2018-2019,24540,"Greeley, CO Metropolitan Statistical Area",Percent Change in Output per Job,0.000474881,0.10086124,1,Midsized,39,25
2018-2019,24580,"Green Bay, WI Metropolitan Statistical Area",Percent Change in Output per Job,0.001066085,0.1089808,1,Midsized,36,23
2018-2019,24620,"Greeneville, TN Micropolitan Statistical Area",Percent Change in Output per Job,0.007986742,,0,,,
2018-2019,24660,"Greensboro-High Point, NC Metropolitan Statistical Area",Percent Change in Output per Job,-0.008897473,-0.027858246,1,Large,108,31
2018-2019,24700,"Greensburg, IN Micropolitan Statistical Area",Percent Change in Output per Job,-0.036107827,,0,,,
2018-2019,24740,"Greenville, MS Micropolitan Statistical Area",Percent Change in Output per Job,0.007684487,,0,,,
2018-2019,24780,"Greenville, NC Metropolitan Statistical Area",Percent Change in Output per Job,0.003066441,,0,,,
2018-2019,24820,"Greenville, OH Micropolitan Statistical Area",Percent Change in Output per Job,-0.028989522,,0,,,
2018-2019,24860,"Greenville-Anderson, SC Metropolitan Statistical Area",Percent Change in Output per Job,-0.010209878,-0.045882754,1,Large,120,33
2018-2019,24900,"Greenwood, MS Micropolitan Statistical Area",Percent Change in Output per Job,-0.019116452,,0,,,
2018-2019,24940,"Greenwood, SC Micropolitan Statistical Area",Percent Change in Output per Job,-0.015355149,,0,,,
2018-2019,24980,"Grenada, MS Micropolitan Statistical Area",Percent Change in Output per Job,0.001901828,,0,,,
2018-2019,25060,"Gulfport-Biloxi, MS Metropolitan Statistical Area",Percent Change in Output per Job,-0.001476625,0.074059337,1,Midsized,47,29
2018-2019,25100,"Guymon, OK Micropolitan Statistical Area",Percent Change in Output per Job,0.20330864,,0,,,
2018-2019,25180,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",Percent Change in Output per Job,0.002352,0.1266415,1,Midsized,30,18
2018-2019,25200,"Hailey, ID Micropolitan Statistical Area",Percent Change in Output per Job,-0.000314692,,0,,,
2018-2019,25220,"Hammond, LA Metropolitan Statistical Area",Percent Change in Output per Job,-0.015043598,,0,,,
2018-2019,25260,"Hanford-Corcoran, CA Metropolitan Statistical Area",Percent Change in Output per Job,-0.010787417,,0,,,
2018-2019,25300,"Hannibal, MO Micropolitan Statistical Area",Percent Change in Output per Job,-0.001554898,,0,,,
2018-2019,25420,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",Percent Change in Output per Job,-0.008372993,-0.020655066,1,Large,105,29
2018-2019,25460,"Harrison, AR Micropolitan Statistical Area",Percent Change in Output per Job,0.001809685,,0,,,
2018-2019,25500,"Harrisonburg, VA Metropolitan Statistical Area",Percent Change in Output per Job,-0.000406026,,0,,,
2018-2019,25540,"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",Percent Change in Output per Job,-0.001588275,0.072525948,1,Very Large,49,10
2018-2019,25580,"Hastings, NE Micropolitan Statistical Area",Percent Change in Output per Job,0.010653299,,0,,,
2018-2019,25620,"Hattiesburg, MS Metropolitan Statistical Area",Percent Change in Output per Job,0.001860112,,0,,,
2018-2019,25700,"Hays, KS Micropolitan Statistical Area",Percent Change in Output per Job,0.076046407,,0,,,
2018-2019,25720,"Heber, UT Micropolitan Statistical Area",Percent Change in Output per Job,0.000879934,,0,,,
2018-2019,25740,"Helena, MT Micropolitan Statistical Area",Percent Change in Output per Job,-0.012926866,,0,,,
2018-2019,25760,"Helena-West Helena, AR Micropolitan Statistical Area",Percent Change in Output per Job,0.048651878,,0,,,
2018-2019,25780,"Henderson, NC Micropolitan Statistical Area",Percent Change in Output per Job,-0.00687914,,0,,,
2018-2019,25820,"Hereford, TX Micropolitan Statistical Area",Percent Change in Output per Job,-0.028991401,,0,,,
2018-2019,25840,"Hermiston-Pendleton, OR Micropolitan Statistical Area",Percent Change in Output per Job,-0.013730419,,0,,,
2018-2019,25860,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",Percent Change in Output per Job,-0.003215516,0.050177496,1,Midsized,61,34
2018-2019,25880,"Hillsdale, MI Micropolitan Statistical Area",Percent Change in Output per Job,0.013642525,,0,,,
2018-2019,25900,"Hilo, HI Micropolitan Statistical Area",Percent Change in Output per Job,-0.027498066,,0,,,
2018-2019,25940,"Hilton Head Island-Bluffton, SC Metropolitan Statistical Area",Percent Change in Output per Job,-0.015855322,,0,,,
2018-2019,25980,"Hinesville, GA Metropolitan Statistical Area",Percent Change in Output per Job,-0.016670074,,0,,,
2018-2019,26020,"Hobbs, NM Micropolitan Statistical Area",Percent Change in Output per Job,0.059314858,,0,,,
2018-2019,26090,"Holland, MI Micropolitan Statistical Area",Percent Change in Output per Job,-0.004075142,,0,,,
2018-2019,26140,"Homosassa Springs, FL Metropolitan Statistical Area",Percent Change in Output per Job,-0.007522333,,0,,,
2018-2019,26220,"Hood River, OR Micropolitan Statistical Area",Percent Change in Output per Job,-0.03372179,,0,,,
2018-2019,26260,"Hope, AR Micropolitan Statistical Area",Percent Change in Output per Job,0.007239495,,0,,,
2018-2019,26300,"Hot Springs, AR Metropolitan Statistical Area",Percent Change in Output per Job,-0.014988651,,0,,,
2018-2019,26340,"Houghton, MI Micropolitan Statistical Area",Percent Change in Output per Job,0.010357497,,0,,,
2018-2019,26380,"Houma-Thibodaux, LA Metropolitan Statistical Area",Percent Change in Output per Job,0.004306271,,0,,,
2018-2019,26420,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",Percent Change in Output per Job,0.004252309,0.15274027,1,Very Large,23,4
2018-2019,26460,"Hudson, NY Micropolitan Statistical Area",Percent Change in Output per Job,-0.000409319,,0,,,
2018-2019,26500,"Huntingdon, PA Micropolitan Statistical Area",Percent Change in Output per Job,-0.022074189,,0,,,
2018-2019,26540,"Huntington, IN Micropolitan Statistical Area",Percent Change in Output per Job,-0.014479348,,0,,,
2018-2019,26580,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",Percent Change in Output per Job,0.000906581,0.10679018,1,Midsized,37,24
2018-2019,26620,"Huntsville, AL Metropolitan Statistical Area",Percent Change in Output per Job,-0.010168419,-0.045313362,1,Midsized,119,51
2018-2019,26660,"Huntsville, TX Micropolitan Statistical Area",Percent Change in Output per Job,-0.005686627,,0,,,
2018-2019,26700,"Huron, SD Micropolitan Statistical Area",Percent Change in Output per Job,0.002446126,,0,,,
2018-2019,26740,"Hutchinson, KS Micropolitan Statistical Area",Percent Change in Output per Job,-0.019652547,,0,,,
2018-2019,26780,"Hutchinson, MN Micropolitan Statistical Area",Percent Change in Output per Job,0.016796954,,0,,,
2018-2019,26820,"Idaho Falls, ID Metropolitan Statistical Area",Percent Change in Output per Job,-0.020359829,,0,,,
2018-2019,26860,"Indiana, PA Micropolitan Statistical Area",Percent Change in Output per Job,0.004888638,,0,,,
2018-2019,26900,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",Percent Change in Output per Job,-0.01494652,-0.11093559,1,Very Large,146,45
2018-2019,26940,"Indianola, MS Micropolitan Statistical Area",Percent Change in Output per Job,-0.015544236,,0,,,
2018-2019,26980,"Iowa City, IA Metropolitan Statistical Area",Percent Change in Output per Job,-0.00136469,,0,,,
2018-2019,27020,"Iron Mountain, MI-WI Micropolitan Statistical Area",Percent Change in Output per Job,0.008259411,,0,,,
