year,cbsa,cbsa_name,indicator,value,topmetro,metrosize
2019,45460,"Terre Haute, IN Metropolitan Statistical Area",Jobs,72791.25,0,
2009,45460,"Terre Haute, IN Metropolitan Statistical Area",Real GDP,7019939328,0,
2010,45460,"Terre Haute, IN Metropolitan Statistical Area",Real GDP,7219362816,0,
2011,45460,"Terre Haute, IN Metropolitan Statistical Area",Real GDP,7012055552,0,
2012,45460,"Terre Haute, IN Metropolitan Statistical Area",Real GDP,6987383296,0,
2013,45460,"Terre Haute, IN Metropolitan Statistical Area",Real GDP,6959414272,0,
2014,45460,"Terre Haute, IN Metropolitan Statistical Area",Real GDP,7041076224,0,
2015,45460,"Terre Haute, IN Metropolitan Statistical Area",Real GDP,6939293184,0,
2016,45460,"Terre Haute, IN Metropolitan Statistical Area",Real GDP,6996277248,0,
2017,45460,"Terre Haute, IN Metropolitan Statistical Area",Real GDP,6957898240,0,
2018,45460,"Terre Haute, IN Metropolitan Statistical Area",Real GDP,6983670272,0,
2019,45460,"Terre Haute, IN Metropolitan Statistical Area",Real GDP,7071385088,0,
2009,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Employment at firms 0-5 years old,5778,0,
2010,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Employment at firms 0-5 years old,5033,0,
2011,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Employment at firms 0-5 years old,5043,0,
2012,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Employment at firms 0-5 years old,4159,0,
2013,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Employment at firms 0-5 years old,4167,0,
2014,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Employment at firms 0-5 years old,4465,0,
2015,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Employment at firms 0-5 years old,4315,0,
2016,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Employment at firms 0-5 years old,4679,0,
2017,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Employment at firms 0-5 years old,4768,0,
2018,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Employment at firms 0-5 years old,5400,0,
2019,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Employment at firms 0-5 years old,4569,0,
2009,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Jobs,62067.793,0,
2010,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Jobs,61573.445,0,
2011,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Jobs,61677.301,0,
2012,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Jobs,61620.188,0,
2013,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Jobs,60024.633,0,
2014,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Jobs,59304.238,0,
2015,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Jobs,60383.281,0,
2016,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Jobs,60921.582,0,
2017,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Jobs,60014.434,0,
2018,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Jobs,59828.852,0,
2019,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Jobs,60895.285,0,
2009,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Real GDP,6238954496,0,
2010,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Real GDP,6358368768,0,
2011,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Real GDP,6331580416,0,
2012,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Real GDP,6119899136,0,
2013,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Real GDP,5957188096,0,
2014,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Real GDP,5704718848,0,
2015,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Real GDP,5797161984,0,
2016,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Real GDP,5900483072,0,
2017,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Real GDP,5715592704,0,
2018,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Real GDP,5666532352,0,
2019,45500,"Texarkana, TX-AR Metropolitan Statistical Area",Real GDP,5679839232,0,
2009,45520,"The Dalles, OR Micropolitan Statistical Area",Jobs,11068.761,0,
2010,45520,"The Dalles, OR Micropolitan Statistical Area",Jobs,10998.566,0,
2011,45520,"The Dalles, OR Micropolitan Statistical Area",Jobs,11189.818,0,
2012,45520,"The Dalles, OR Micropolitan Statistical Area",Jobs,11493.179,0,
2013,45520,"The Dalles, OR Micropolitan Statistical Area",Jobs,11893.759,0,
2014,45520,"The Dalles, OR Micropolitan Statistical Area",Jobs,12071.354,0,
2015,45520,"The Dalles, OR Micropolitan Statistical Area",Jobs,11866.063,0,
2016,45520,"The Dalles, OR Micropolitan Statistical Area",Jobs,12345.791,0,
2017,45520,"The Dalles, OR Micropolitan Statistical Area",Jobs,12433.567,0,
2018,45520,"The Dalles, OR Micropolitan Statistical Area",Jobs,11915.247,0,
2019,45520,"The Dalles, OR Micropolitan Statistical Area",Jobs,12030.005,0,
2009,45520,"The Dalles, OR Micropolitan Statistical Area",Real GDP,960853120,0,
2010,45520,"The Dalles, OR Micropolitan Statistical Area",Real GDP,967205504,0,
2011,45520,"The Dalles, OR Micropolitan Statistical Area",Real GDP,994251136,0,
2012,45520,"The Dalles, OR Micropolitan Statistical Area",Real GDP,968469056,0,
2013,45520,"The Dalles, OR Micropolitan Statistical Area",Real GDP,998503936,0,
2014,45520,"The Dalles, OR Micropolitan Statistical Area",Real GDP,1027629632,0,
2015,45520,"The Dalles, OR Micropolitan Statistical Area",Real GDP,1054656192,0,
2016,45520,"The Dalles, OR Micropolitan Statistical Area",Real GDP,1165033088,0,
2017,45520,"The Dalles, OR Micropolitan Statistical Area",Real GDP,1174916608,0,
2018,45520,"The Dalles, OR Micropolitan Statistical Area",Real GDP,1176497152,0,
2019,45520,"The Dalles, OR Micropolitan Statistical Area",Real GDP,1159231488,0,
2009,45540,"The Villages, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,3479,0,
2010,45540,"The Villages, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,3618,0,
2011,45540,"The Villages, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,3751,0,
2012,45540,"The Villages, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,4189,0,
2013,45540,"The Villages, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,5056,0,
2014,45540,"The Villages, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,4242,0,
2015,45540,"The Villages, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,4500,0,
2016,45540,"The Villages, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,4867,0,
2017,45540,"The Villages, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,4699,0,
2018,45540,"The Villages, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,4367,0,
2019,45540,"The Villages, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,4482,0,
2009,45540,"The Villages, FL Metropolitan Statistical Area",Jobs,19028.885,0,
2010,45540,"The Villages, FL Metropolitan Statistical Area",Jobs,20639.854,0,
2011,45540,"The Villages, FL Metropolitan Statistical Area",Jobs,22800.707,0,
2012,45540,"The Villages, FL Metropolitan Statistical Area",Jobs,23040.809,0,
2013,45540,"The Villages, FL Metropolitan Statistical Area",Jobs,24738.068,0,
2014,45540,"The Villages, FL Metropolitan Statistical Area",Jobs,26059.688,0,
2015,45540,"The Villages, FL Metropolitan Statistical Area",Jobs,26997.916,0,
2016,45540,"The Villages, FL Metropolitan Statistical Area",Jobs,27935.326,0,
2017,45540,"The Villages, FL Metropolitan Statistical Area",Jobs,29390.535,0,
2018,45540,"The Villages, FL Metropolitan Statistical Area",Jobs,30775.568,0,
2019,45540,"The Villages, FL Metropolitan Statistical Area",Jobs,32408.615,0,
2009,45540,"The Villages, FL Metropolitan Statistical Area",Real GDP,2080076672,0,
2010,45540,"The Villages, FL Metropolitan Statistical Area",Real GDP,2222245376,0,
2011,45540,"The Villages, FL Metropolitan Statistical Area",Real GDP,2489009664,0,
2012,45540,"The Villages, FL Metropolitan Statistical Area",Real GDP,2565189120,0,
2013,45540,"The Villages, FL Metropolitan Statistical Area",Real GDP,2841334528,0,
2014,45540,"The Villages, FL Metropolitan Statistical Area",Real GDP,2853745664,0,
2015,45540,"The Villages, FL Metropolitan Statistical Area",Real GDP,3069774848,0,
2016,45540,"The Villages, FL Metropolitan Statistical Area",Real GDP,3193521920,0,
2017,45540,"The Villages, FL Metropolitan Statistical Area",Real GDP,3331553792,0,
2018,45540,"The Villages, FL Metropolitan Statistical Area",Real GDP,3516721152,0,
2019,45540,"The Villages, FL Metropolitan Statistical Area",Real GDP,3596246528,0,
2009,45620,"Thomasville, GA Micropolitan Statistical Area",Jobs,20974.129,0,
2010,45620,"Thomasville, GA Micropolitan Statistical Area",Jobs,21075.381,0,
2011,45620,"Thomasville, GA Micropolitan Statistical Area",Jobs,22050.898,0,
2012,45620,"Thomasville, GA Micropolitan Statistical Area",Jobs,21975.852,0,
2013,45620,"Thomasville, GA Micropolitan Statistical Area",Jobs,21514.699,0,
2014,45620,"Thomasville, GA Micropolitan Statistical Area",Jobs,21044.471,0,
2015,45620,"Thomasville, GA Micropolitan Statistical Area",Jobs,21353.063,0,
2016,45620,"Thomasville, GA Micropolitan Statistical Area",Jobs,22096.133,0,
2017,45620,"Thomasville, GA Micropolitan Statistical Area",Jobs,21341.727,0,
2018,45620,"Thomasville, GA Micropolitan Statistical Area",Jobs,21085.975,0,
2019,45620,"Thomasville, GA Micropolitan Statistical Area",Jobs,20732.758,0,
2009,45620,"Thomasville, GA Micropolitan Statistical Area",Real GDP,1871820160,0,
2010,45620,"Thomasville, GA Micropolitan Statistical Area",Real GDP,1908772864,0,
2011,45620,"Thomasville, GA Micropolitan Statistical Area",Real GDP,1907808640,0,
2012,45620,"Thomasville, GA Micropolitan Statistical Area",Real GDP,1946810752,0,
2013,45620,"Thomasville, GA Micropolitan Statistical Area",Real GDP,1955588864,0,
2014,45620,"Thomasville, GA Micropolitan Statistical Area",Real GDP,1982670720,0,
2015,45620,"Thomasville, GA Micropolitan Statistical Area",Real GDP,2053605376,0,
2016,45620,"Thomasville, GA Micropolitan Statistical Area",Real GDP,2059699584,0,
2017,45620,"Thomasville, GA Micropolitan Statistical Area",Real GDP,1997944064,0,
2018,45620,"Thomasville, GA Micropolitan Statistical Area",Real GDP,2022438400,0,
2019,45620,"Thomasville, GA Micropolitan Statistical Area",Real GDP,2035697408,0,
2009,45660,"Tiffin, OH Micropolitan Statistical Area",Jobs,20498.475,0,
2010,45660,"Tiffin, OH Micropolitan Statistical Area",Jobs,19647.152,0,
2011,45660,"Tiffin, OH Micropolitan Statistical Area",Jobs,20007.602,0,
2012,45660,"Tiffin, OH Micropolitan Statistical Area",Jobs,20089.607,0,
2013,45660,"Tiffin, OH Micropolitan Statistical Area",Jobs,19753.297,0,
2014,45660,"Tiffin, OH Micropolitan Statistical Area",Jobs,19755.453,0,
2015,45660,"Tiffin, OH Micropolitan Statistical Area",Jobs,20222.488,0,
2016,45660,"Tiffin, OH Micropolitan Statistical Area",Jobs,20737.771,0,
2017,45660,"Tiffin, OH Micropolitan Statistical Area",Jobs,20663.822,0,
2018,45660,"Tiffin, OH Micropolitan Statistical Area",Jobs,20815.389,0,
2019,45660,"Tiffin, OH Micropolitan Statistical Area",Jobs,20946.473,0,
2009,45660,"Tiffin, OH Micropolitan Statistical Area",Real GDP,1791247744,0,
2010,45660,"Tiffin, OH Micropolitan Statistical Area",Real GDP,1796405760,0,
2011,45660,"Tiffin, OH Micropolitan Statistical Area",Real GDP,1826281216,0,
2012,45660,"Tiffin, OH Micropolitan Statistical Area",Real GDP,1816040064,0,
2013,45660,"Tiffin, OH Micropolitan Statistical Area",Real GDP,1828960640,0,
2014,45660,"Tiffin, OH Micropolitan Statistical Area",Real GDP,1867827840,0,
2015,45660,"Tiffin, OH Micropolitan Statistical Area",Real GDP,1937540096,0,
2016,45660,"Tiffin, OH Micropolitan Statistical Area",Real GDP,1963445248,0,
2017,45660,"Tiffin, OH Micropolitan Statistical Area",Real GDP,1964469120,0,
2018,45660,"Tiffin, OH Micropolitan Statistical Area",Real GDP,2016640256,0,
2019,45660,"Tiffin, OH Micropolitan Statistical Area",Real GDP,2030235136,0,
2009,45700,"Tifton, GA Micropolitan Statistical Area",Jobs,19103.746,0,
2010,45700,"Tifton, GA Micropolitan Statistical Area",Jobs,18886.451,0,
2011,45700,"Tifton, GA Micropolitan Statistical Area",Jobs,18777.906,0,
2012,45700,"Tifton, GA Micropolitan Statistical Area",Jobs,19197.1,0,
2013,45700,"Tifton, GA Micropolitan Statistical Area",Jobs,19441.273,0,
2014,45700,"Tifton, GA Micropolitan Statistical Area",Jobs,19476.439,0,
2015,45700,"Tifton, GA Micropolitan Statistical Area",Jobs,19865.34,0,
2016,45700,"Tifton, GA Micropolitan Statistical Area",Jobs,19829.127,0,
2017,45700,"Tifton, GA Micropolitan Statistical Area",Jobs,20233.949,0,
2018,45700,"Tifton, GA Micropolitan Statistical Area",Jobs,20910.957,0,
2019,45700,"Tifton, GA Micropolitan Statistical Area",Jobs,21727.76,0,
2009,45700,"Tifton, GA Micropolitan Statistical Area",Real GDP,1573516672,0,
2010,45700,"Tifton, GA Micropolitan Statistical Area",Real GDP,1612173440,0,
2011,45700,"Tifton, GA Micropolitan Statistical Area",Real GDP,1609081344,0,
2012,45700,"Tifton, GA Micropolitan Statistical Area",Real GDP,1633605632,0,
2013,45700,"Tifton, GA Micropolitan Statistical Area",Real GDP,1632841344,0,
2014,45700,"Tifton, GA Micropolitan Statistical Area",Real GDP,1720008960,0,
2015,45700,"Tifton, GA Micropolitan Statistical Area",Real GDP,1945730304,0,
2016,45700,"Tifton, GA Micropolitan Statistical Area",Real GDP,1742576512,0,
2017,45700,"Tifton, GA Micropolitan Statistical Area",Real GDP,1770075392,0,
2018,45700,"Tifton, GA Micropolitan Statistical Area",Real GDP,1836827776,0,
2019,45700,"Tifton, GA Micropolitan Statistical Area",Real GDP,1837822720,0,
2009,45740,"Toccoa, GA Micropolitan Statistical Area",Jobs,10071.186,0,
2010,45740,"Toccoa, GA Micropolitan Statistical Area",Jobs,9658.7979,0,
2011,45740,"Toccoa, GA Micropolitan Statistical Area",Jobs,9355.5361,0,
2012,45740,"Toccoa, GA Micropolitan Statistical Area",Jobs,9435.2012,0,
2013,45740,"Toccoa, GA Micropolitan Statistical Area",Jobs,9602.5684,0,
2014,45740,"Toccoa, GA Micropolitan Statistical Area",Jobs,9564.7168,0,
2015,45740,"Toccoa, GA Micropolitan Statistical Area",Jobs,9537.5967,0,
2016,45740,"Toccoa, GA Micropolitan Statistical Area",Jobs,9640.166,0,
2017,45740,"Toccoa, GA Micropolitan Statistical Area",Jobs,9587.0762,0,
2018,45740,"Toccoa, GA Micropolitan Statistical Area",Jobs,9606.4238,0,
2019,45740,"Toccoa, GA Micropolitan Statistical Area",Jobs,9580.1299,0,
2009,45740,"Toccoa, GA Micropolitan Statistical Area",Real GDP,845370240,0,
2010,45740,"Toccoa, GA Micropolitan Statistical Area",Real GDP,813317376,0,
2011,45740,"Toccoa, GA Micropolitan Statistical Area",Real GDP,770218176,0,
2012,45740,"Toccoa, GA Micropolitan Statistical Area",Real GDP,764217344,0,
2013,45740,"Toccoa, GA Micropolitan Statistical Area",Real GDP,807188480,0,
2014,45740,"Toccoa, GA Micropolitan Statistical Area",Real GDP,845843200,0,
2015,45740,"Toccoa, GA Micropolitan Statistical Area",Real GDP,865440128,0,
2016,45740,"Toccoa, GA Micropolitan Statistical Area",Real GDP,841272064,0,
2017,45740,"Toccoa, GA Micropolitan Statistical Area",Real GDP,854314752,0,
2018,45740,"Toccoa, GA Micropolitan Statistical Area",Real GDP,855910208,0,
2019,45740,"Toccoa, GA Micropolitan Statistical Area",Real GDP,858020288,0,
2009,45780,"Toledo, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,23820,1,Large
2010,45780,"Toledo, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,21720,1,Large
2011,45780,"Toledo, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,21387,1,Large
2012,45780,"Toledo, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,20757,1,Large
2013,45780,"Toledo, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,20026,1,Large
2014,45780,"Toledo, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,19659,1,Large
2015,45780,"Toledo, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,19555,1,Large
2016,45780,"Toledo, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,19766,1,Large
2017,45780,"Toledo, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,19050,1,Large
2018,45780,"Toledo, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,19723,1,Large
2019,45780,"Toledo, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,22319,1,Large
2009,45780,"Toledo, OH Metropolitan Statistical Area",Jobs,296326.59,1,Large
2010,45780,"Toledo, OH Metropolitan Statistical Area",Jobs,296145.72,1,Large
2011,45780,"Toledo, OH Metropolitan Statistical Area",Jobs,299838.03,1,Large
2012,45780,"Toledo, OH Metropolitan Statistical Area",Jobs,305785.41,1,Large
2013,45780,"Toledo, OH Metropolitan Statistical Area",Jobs,307103.22,1,Large
2014,45780,"Toledo, OH Metropolitan Statistical Area",Jobs,310947.16,1,Large
2015,45780,"Toledo, OH Metropolitan Statistical Area",Jobs,316940.28,1,Large
2016,45780,"Toledo, OH Metropolitan Statistical Area",Jobs,321091.28,1,Large
2017,45780,"Toledo, OH Metropolitan Statistical Area",Jobs,318995.5,1,Large
2018,45780,"Toledo, OH Metropolitan Statistical Area",Jobs,319822.28,1,Large
2019,45780,"Toledo, OH Metropolitan Statistical Area",Jobs,320924.06,1,Large
2009,45780,"Toledo, OH Metropolitan Statistical Area",Real GDP,32254822400,1,Large
2010,45780,"Toledo, OH Metropolitan Statistical Area",Real GDP,33066215424,1,Large
2011,45780,"Toledo, OH Metropolitan Statistical Area",Real GDP,34343141376,1,Large
2012,45780,"Toledo, OH Metropolitan Statistical Area",Real GDP,35533987840,1,Large
2013,45780,"Toledo, OH Metropolitan Statistical Area",Real GDP,35926089728,1,Large
2014,45780,"Toledo, OH Metropolitan Statistical Area",Real GDP,38133719040,1,Large
2015,45780,"Toledo, OH Metropolitan Statistical Area",Real GDP,38033666048,1,Large
2016,45780,"Toledo, OH Metropolitan Statistical Area",Real GDP,37953265664,1,Large
2017,45780,"Toledo, OH Metropolitan Statistical Area",Real GDP,38124765184,1,Large
2018,45780,"Toledo, OH Metropolitan Statistical Area",Real GDP,40742780928,1,Large
2019,45780,"Toledo, OH Metropolitan Statistical Area",Real GDP,40382578688,1,Large
2009,45820,"Topeka, KS Metropolitan Statistical Area",Employment at firms 0-5 years old,8589,0,
2010,45820,"Topeka, KS Metropolitan Statistical Area",Employment at firms 0-5 years old,7504,0,
2011,45820,"Topeka, KS Metropolitan Statistical Area",Employment at firms 0-5 years old,6341,0,
2012,45820,"Topeka, KS Metropolitan Statistical Area",Employment at firms 0-5 years old,5487,0,
2013,45820,"Topeka, KS Metropolitan Statistical Area",Employment at firms 0-5 years old,5491,0,
2014,45820,"Topeka, KS Metropolitan Statistical Area",Employment at firms 0-5 years old,5818,0,
