year,cbsa,cbsatitle,topmetro,metrosize,indicator,tractlevel,value
2019,38780,"Portales, NM Micropolitan Statistical Area",0,,Median Household Income,top,71353
2019,38820,"Port Angeles, WA Micropolitan Statistical Area",0,,Median Household Income,top,83567
2019,38860,"Portland-South Portland, ME Metropolitan Statistical Area",1,Large,Median Household Income,top,97328
2019,38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",1,Very Large,Median Household Income,top,117967
2019,38920,"Port Lavaca, TX Micropolitan Statistical Area",0,,Median Household Income,top,82047
2019,38940,"Port St. Lucie, FL Metropolitan Statistical Area",1,Midsized,Median Household Income,top,83500
2019,39020,"Portsmouth, OH Micropolitan Statistical Area",0,,Median Household Income,top,74834
2019,39060,"Pottsville, PA Micropolitan Statistical Area",0,,Median Household Income,top,85397
2019,39100,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",1,Large,Median Household Income,top,119001
2019,39140,"Prescott Valley-Prescott, AZ Metropolitan Statistical Area",0,,Median Household Income,top,82231
2019,39220,"Price, UT Micropolitan Statistical Area",0,,Median Household Income,top,77642
2019,39260,"Prineville, OR Micropolitan Statistical Area",0,,Median Household Income,top,70055
2019,39300,"Providence-Warwick, RI-MA Metropolitan Statistical Area",1,Very Large,Median Household Income,top,107344
2019,39340,"Provo-Orem, UT Metropolitan Statistical Area",1,Large,Median Household Income,top,114827
2019,39380,"Pueblo, CO Metropolitan Statistical Area",0,,Median Household Income,top,91277
2019,39420,"Pullman, WA Micropolitan Statistical Area",0,,Median Household Income,top,86028
2019,39460,"Punta Gorda, FL Metropolitan Statistical Area",0,,Median Household Income,top,88703
2019,39500,"Quincy, IL-MO Micropolitan Statistical Area",0,,Median Household Income,top,86144
2019,39540,"Racine, WI Metropolitan Statistical Area",0,,Median Household Income,top,100245
2019,39580,"Raleigh-Cary, NC Metropolitan Statistical Area",1,Very Large,Median Household Income,top,132069
2019,39660,"Rapid City, SD Metropolitan Statistical Area",0,,Median Household Income,top,94243
2019,39700,"Raymondville, TX Micropolitan Statistical Area",0,,Median Household Income,top,41047
2019,39740,"Reading, PA Metropolitan Statistical Area",1,Midsized,Median Household Income,top,89030
2019,39780,"Red Bluff, CA Micropolitan Statistical Area",0,,Median Household Income,top,72858
2019,39820,"Redding, CA Metropolitan Statistical Area",0,,Median Household Income,top,94417
2019,39860,"Red Wing, MN Micropolitan Statistical Area",0,,Median Household Income,top,98501
2019,39900,"Reno, NV Metropolitan Statistical Area",1,Midsized,Median Household Income,top,110884
2019,39940,"Rexburg, ID Micropolitan Statistical Area",0,,Median Household Income,top,83044
2019,39980,"Richmond, IN Micropolitan Statistical Area",0,,Median Household Income,top,82570
2019,40060,"Richmond, VA Metropolitan Statistical Area",1,Very Large,Median Household Income,top,112402
2019,40080,"Richmond-Berea, KY Micropolitan Statistical Area",0,,Median Household Income,top,87686
2019,40100,"Rio Grande City-Roma, TX Micropolitan Statistical Area",0,,Median Household Income,top,63537
2019,40140,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",1,Very Large,Median Household Income,top,107871
2019,40180,"Riverton, WY Micropolitan Statistical Area",0,,Median Household Income,top,83696
2019,40220,"Roanoke, VA Metropolitan Statistical Area",1,Midsized,Median Household Income,top,86558
2019,40260,"Roanoke Rapids, NC Micropolitan Statistical Area",0,,Median Household Income,top,63064
2019,40300,"Rochelle, IL Micropolitan Statistical Area",0,,Median Household Income,top,94121
2019,40340,"Rochester, MN Metropolitan Statistical Area",0,,Median Household Income,top,111680
2019,40380,"Rochester, NY Metropolitan Statistical Area",1,Very Large,Median Household Income,top,93439
2019,40420,"Rockford, IL Metropolitan Statistical Area",1,Midsized,Median Household Income,top,86624
2019,40460,"Rockingham, NC Micropolitan Statistical Area",0,,Median Household Income,top,65357
2019,40530,"Rockport, TX Micropolitan Statistical Area",0,,Median Household Income,top,101802
2019,40540,"Rock Springs, WY Micropolitan Statistical Area",0,,Median Household Income,top,96668
2019,40580,"Rocky Mount, NC Metropolitan Statistical Area",0,,Median Household Income,top,79123
2019,40620,"Rolla, MO Micropolitan Statistical Area",0,,Median Household Income,top,77448
2019,40660,"Rome, GA Metropolitan Statistical Area",0,,Median Household Income,top,85280
2019,40700,"Roseburg, OR Micropolitan Statistical Area",0,,Median Household Income,top,80187
2019,40740,"Roswell, NM Micropolitan Statistical Area",0,,Median Household Income,top,79794
2019,40760,"Ruidoso, NM Micropolitan Statistical Area",0,,Median Household Income,top,76692
2019,40780,"Russellville, AR Micropolitan Statistical Area",0,,Median Household Income,top,76723
2019,40820,"Ruston, LA Micropolitan Statistical Area",0,,Median Household Income,top,77308
2019,40860,"Rutland, VT Micropolitan Statistical Area",0,,Median Household Income,top,87632
2019,40900,"Sacramento-Roseville-Folsom, CA Metropolitan Statistical Area",1,Very Large,Median Household Income,top,121258
2019,40940,"Safford, AZ Micropolitan Statistical Area",0,,Median Household Income,top,74339
2019,40980,"Saginaw, MI Metropolitan Statistical Area",0,,Median Household Income,top,89864
2019,41060,"St. Cloud, MN Metropolitan Statistical Area",0,,Median Household Income,top,100298
2019,41100,"St. George, UT Metropolitan Statistical Area",0,,Median Household Income,top,89734
2019,41140,"St. Joseph, MO-KS Metropolitan Statistical Area",0,,Median Household Income,top,88066
2019,41180,"St. Louis, MO-IL Metropolitan Statistical Area",1,Very Large,Median Household Income,top,106295
2019,41220,"St. Marys, GA Micropolitan Statistical Area",0,,Median Household Income,top,96343
2019,41260,"St. Marys, PA Micropolitan Statistical Area",0,,Median Household Income,top,76518
2019,41400,"Salem, OH Micropolitan Statistical Area",0,,Median Household Income,top,77095
2019,41420,"Salem, OR Metropolitan Statistical Area",1,Midsized,Median Household Income,top,84199
2019,41460,"Salina, KS Micropolitan Statistical Area",0,,Median Household Income,top,93760
2019,41500,"Salinas, CA Metropolitan Statistical Area",1,Midsized,Median Household Income,top,112591
2019,41540,"Salisbury, MD-DE Metropolitan Statistical Area",1,Midsized,Median Household Income,top,84829
2019,41620,"Salt Lake City, UT Metropolitan Statistical Area",1,Very Large,Median Household Income,top,115102
2019,41660,"San Angelo, TX Metropolitan Statistical Area",0,,Median Household Income,top,92079
2019,41700,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",1,Very Large,Median Household Income,top,102999
2019,41740,"San Diego-Chula Vista-Carlsbad, CA Metropolitan Statistical Area",1,Very Large,Median Household Income,top,130406
2019,41760,"Sandpoint, ID Micropolitan Statistical Area",0,,Median Household Income,top,81768
2019,41780,"Sandusky, OH Micropolitan Statistical Area",0,,Median Household Income,top,89932
2019,41820,"Sanford, NC Micropolitan Statistical Area",0,,Median Household Income,top,90525
2019,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area ",1,Very Large,Median Household Income,top,183703
2019,41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",1,Very Large,Median Household Income,top,190681
2019,42020,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",1,Midsized,Median Household Income,top,94261
2019,42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",1,Midsized,Median Household Income,top,123152
2019,42140,"Santa Fe, NM Metropolitan Statistical Area",0,,Median Household Income,top,103153
2019,42200,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",1,Midsized,Median Household Income,top,125068
2019,42220,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",1,Midsized,Median Household Income,top,113204
2019,42300,"Sault Ste. Marie, MI Micropolitan Statistical Area",0,,Median Household Income,top,77666
2019,42340,"Savannah, GA Metropolitan Statistical Area",1,Midsized,Median Household Income,top,89773
2019,42380,"Sayre, PA Micropolitan Statistical Area",0,,Median Household Income,top,78824
2019,42420,"Scottsbluff, NE Micropolitan Statistical Area",0,,Median Household Income,top,80285
2019,42460,"Scottsboro, AL Micropolitan Statistical Area",0,,Median Household Income,top,66091
2019,42500,"Scottsburg, IN Micropolitan Statistical Area",0,,Median Household Income,top,75013
2019,42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",1,Large,Median Household Income,top,78329
2019,42620,"Searcy, AR Micropolitan Statistical Area",0,,Median Household Income,top,74373
2019,42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",1,Very Large,Median Household Income,top,138118
2019,42680,"Sebastian-Vero Beach, FL Metropolitan Statistical Area",0,,Median Household Income,top,106321
2019,42700,"Sebring-Avon Park, FL Metropolitan Statistical Area",0,,Median Household Income,top,72826
2019,42740,"Sedalia, MO Micropolitan Statistical Area",0,,Median Household Income,top,77665
2019,42780,"Selinsgrove, PA Micropolitan Statistical Area",0,,Median Household Income,top,82261
2019,42820,"Selma, AL Micropolitan Statistical Area",0,,Median Household Income,top,71706
2019,42860,"Seneca, SC Micropolitan Statistical Area",0,,Median Household Income,top,86922
2019,42900,"Seneca Falls, NY Micropolitan Statistical Area",0,,Median Household Income,top,80331
2019,42940,"Sevierville, TN Micropolitan Statistical Area",0,,Median Household Income,top,75640
2019,42980,"Seymour, IN Micropolitan Statistical Area",0,,Median Household Income,top,82447
2019,43020,"Shawano, WI Micropolitan Statistical Area",0,,Median Household Income,top,85694
2019,43060,"Shawnee, OK Micropolitan Statistical Area",0,,Median Household Income,top,79172
2019,43100,"Sheboygan, WI Metropolitan Statistical Area",0,,Median Household Income,top,95165
2019,43140,"Shelby, NC Micropolitan Statistical Area",0,,Median Household Income,top,70607
2019,43180,"Shelbyville, TN Micropolitan Statistical Area",0,,Median Household Income,top,85959
2019,43220,"Shelton, WA Micropolitan Statistical Area",0,,Median Household Income,top,83638
2019,43260,"Sheridan, WY Micropolitan Statistical Area",0,,Median Household Income,top,88668
2019,43300,"Sherman-Denison, TX Metropolitan Statistical Area",0,,Median Household Income,top,87148
2019,43320,"Show Low, AZ Micropolitan Statistical Area",0,,Median Household Income,top,69653
2019,43340,"Shreveport-Bossier City, LA Metropolitan Statistical Area",1,Midsized,Median Household Income,top,73661
2019,43380,"Sidney, OH Micropolitan Statistical Area",0,,Median Household Income,top,88022
2019,43420,"Sierra Vista-Douglas, AZ Metropolitan Statistical Area",0,,Median Household Income,top,91691
2019,43460,"Sikeston, MO Micropolitan Statistical Area",0,,Median Household Income,top,74646
2019,43500,"Silver City, NM Micropolitan Statistical Area",0,,Median Household Income,top,63570
2019,43580,"Sioux City, IA-NE-SD Metropolitan Statistical Area",0,,Median Household Income,top,94353
2019,43620,"Sioux Falls, SD Metropolitan Statistical Area",1,Midsized,Median Household Income,top,94658
2019,43660,"Snyder, TX Micropolitan Statistical Area",0,,Median Household Income,top,84517
2019,43700,"Somerset, KY Micropolitan Statistical Area",0,,Median Household Income,top,72624
2019,43740,"Somerset, PA Micropolitan Statistical Area",0,,Median Household Income,top,76221
2019,43760,"Sonora, CA Micropolitan Statistical Area",0,,Median Household Income,top,91289
2019,43780,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",1,Midsized,Median Household Income,top,86755
2019,43900,"Spartanburg, SC Metropolitan Statistical Area",1,Midsized,Median Household Income,top,73649
2019,43940,"Spearfish, SD Micropolitan Statistical Area",0,,Median Household Income,top,82275
2019,43980,"Spencer, IA Micropolitan Statistical Area",0,,Median Household Income,top,78638
2019,44020,"Spirit Lake, IA Micropolitan Statistical Area",0,,Median Household Income,top,85840
2019,44060,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",1,Large,Median Household Income,top,86408
2019,44100,"Springfield, IL Metropolitan Statistical Area",0,,Median Household Income,top,106965
2019,44140,"Springfield, MA Metropolitan Statistical Area",1,Large,Median Household Income,top,95167
2019,44180,"Springfield, MO Metropolitan Statistical Area",1,Midsized,Median Household Income,top,70035
2019,44220,"Springfield, OH Metropolitan Statistical Area",0,,Median Household Income,top,91823
2019,44260,"Starkville, MS Micropolitan Statistical Area",0,,Median Household Income,top,71616
2019,44300,"State College, PA Metropolitan Statistical Area",0,,Median Household Income,top,105650
2019,44340,"Statesboro, GA Micropolitan Statistical Area",0,,Median Household Income,top,77689
2019,44420,"Staunton, VA Metropolitan Statistical Area",0,,Median Household Income,top,85318
2019,44460,"Steamboat Springs, CO Micropolitan Statistical Area",0,,Median Household Income,top,99933
2019,44500,"Stephenville, TX Micropolitan Statistical Area",0,,Median Household Income,top,93655
2019,44540,"Sterling, CO Micropolitan Statistical Area",0,,Median Household Income,top,75984
2019,44580,"Sterling, IL Micropolitan Statistical Area",0,,Median Household Income,top,84325
2019,44620,"Stevens Point, WI Micropolitan Statistical Area",0,,Median Household Income,top,87339
2019,44660,"Stillwater, OK Micropolitan Statistical Area",0,,Median Household Income,top,84141
2019,44700,"Stockton, CA Metropolitan Statistical Area",1,Large,Median Household Income,top,100913
2019,44740,"Storm Lake, IA Micropolitan Statistical Area",0,,Median Household Income,top,86055
2019,44780,"Sturgis, MI Micropolitan Statistical Area",0,,Median Household Income,top,79716
2019,44860,"Sulphur Springs, TX Micropolitan Statistical Area",0,,Median Household Income,top,85415
2019,44900,"Summerville, GA Micropolitan Statistical Area",0,,Median Household Income,top,65468
2019,44940,"Sumter, SC Metropolitan Statistical Area",0,,Median Household Income,top,80071
2019,44980,"Sunbury, PA Micropolitan Statistical Area",0,,Median Household Income,top,81890
2019,45000,"Susanville, CA Micropolitan Statistical Area",0,,Median Household Income,top,89996
2019,45020,"Sweetwater, TX Micropolitan Statistical Area",0,,Median Household Income,top,75752
2019,45060,"Syracuse, NY Metropolitan Statistical Area",1,Large,Median Household Income,top,94092
2019,45140,"Tahlequah, OK Micropolitan Statistical Area",0,,Median Household Income,top,67149
